x[nm]                E_7[eV]              Psi^2_7[nm^-1]      
19.8                 2.3390669310193      2.3390694039064
19.85                2.3390669310193      2.3390696000063
19.9                 2.3390669310193      2.3390698117688
19.95                2.3390669310193      2.3390700405043
20                   2.3390669310193      2.3390702876647
20.05                2.3390669310193      2.3390705548732
20.1                 2.3390669310193      2.339070843969
20.15                2.3390669310193      2.3390711570699
20.2                 2.3390669310193      2.3390714966655
20.25                2.3390669310193      2.339071865755
20.3                 2.3390669310193      2.3390722680549
20.35                2.3390669310193      2.3390727083123
20.4                 2.3390669310193      2.3390731927845
20.45                2.3390669310193      2.3390737315205
20.5                 2.3390669310193      2.3390743346709
20.55                2.3390669310193      2.3390750092035
20.6                 2.3390669310193      2.3390757633293
20.65                2.3390669310193      2.3390766066201
20.7                 2.3390669310193      2.339077550164
20.75                2.3390669310193      2.3390786067548
20.8                 2.3390669310193      2.3390797911123
20.85                2.3390669310193      2.33908112013
20.9                 2.3390669310193      2.3390826131331
20.95                2.3390669310193      2.339084292108
21.002630398234      2.3390669310193      2.3390862898023
21.058029574601      2.3390669310193      2.3390886862194
21.116343188881      2.3390669310193      2.3390915866124
21.177724563722      2.3390669310193      2.3390951313271
21.242335087763      2.3390669310193      2.3390995107738
21.310344639971      2.3390669310193      2.3391049908886
21.3819320363        2.3390669310193      2.3391119724981
21.457285499847      2.3390669310193      2.3391209923245
21.536603155744      2.3390669310193      2.3391324233664
21.620093552081      2.3390669310193      2.3391470999194
21.707976208241      2.3390669310193      2.339166148619
21.800482192072      2.3390669310193      2.3391911422769
21.897854727434      2.3390669310193      2.3392243117709
22.000349833698      2.3390669310193      2.3392688625754
22.108236998893      2.3390669310193      2.3393294605085
22.221799888265      2.3390669310193      2.3394130042534
22.34133709011       2.3390669310193      2.3395294174843
22.467162900849      2.3390669310193      2.3397007900735
22.599608151396      2.3390669310193      2.3398759048004
22.739021077007      2.3390669310193      2.3408547037392
22.885768232885      2.3390669310193      2.3390720396793
