x[nm]                E_9[eV]              Psi^2_9[nm^-1]      
11.9                 2.3390988947366      2.3390990703181
11.95                2.3390988947366      2.3390990570097
12                   2.3390988947366      2.3390990447229
12.05                2.3390988947366      2.3390990333865
12.1                 2.3390988947366      2.3390990229343
12.15                2.3390988947366      2.3390990133058
12.2                 2.3390988947366      2.339099004445
12.25                2.3390988947366      2.3390989963003
12.3                 2.3390988947366      2.3390989888245
12.35                2.3390988947366      2.339098981974
12.4                 2.3390988947366      2.3390989757091
12.45                2.3390988947366      2.3390989699933
12.5                 2.3390988947366      2.3390989647935
12.55                2.3390988947366      2.3390989600794
12.6                 2.3390988947366      2.3390989558235
12.65                2.3390988947366      2.3390989520013
12.7                 2.3390988947366      2.3390989485905
12.75                2.3390988947366      2.3390989455712
12.8                 2.3390988947366      2.3390989429258
12.85                2.3390988947366      2.3390989406392
12.9                 2.3390988947366      2.3390989386978
12.95                2.3390988947366      2.3390989370905
13                   2.3390988947366      2.3390989358079
13.05                2.3390988947366      2.3390989348425
13.1                 2.3390988947366      2.3390989341888
13.15                2.3390988947366      2.339098933843
13.2                 2.3390988947366      2.3390989338029
13.25                2.3390988947366      2.3390989340685
13.3                 2.3390988947366      2.3390989346412
13.35                2.3390988947366      2.3390989355244
13.4                 2.3390988947366      2.3390989367232
13.45                2.3390988947366      2.3390989382446
13.5                 2.3390988947366      2.3390989400974
13.55                2.3390988947366      2.3390989422923
13.6                 2.3390988947366      2.3390989448422
13.65                2.3390988947366      2.3390989477619
13.7                 2.3390988947366      2.3390989510683
13.75                2.3390988947366      2.3390989547806
13.8                 2.3390988947366      2.3390989589205
13.85                2.3390988947366      2.3390989635119
13.9                 2.3390988947366      2.3390989685816
13.95                2.3390988947366      2.339098974159
14                   2.3390988947366      2.3390989802766
14.05                2.3390988947366      2.3390989869698
14.1                 2.3390988947366      2.3390989942777
14.15                2.3390988947366      2.3390990022426
14.2                 2.3390988947366      2.3390990109109
14.25                2.3390988947366      2.3390990203329
14.3                 2.3390988947366      2.3390990305634
14.35                2.3390988947366      2.3390990416619
14.4                 2.3390988947366      2.3390990536929
14.45                2.3390988947366      2.3390990667263
14.5                 2.3390988947366      2.3390990808378
14.55                2.3390988947366      2.3390990961096
14.6                 2.3390988947366      2.3390991126305
14.65                2.3390988947366      2.3390991304965
14.7                 2.3390988947366      2.3390991498116
14.75                2.3390988947366      2.3390991706884
14.8                 2.3390988947366      2.3390991932483
14.85                2.3390988947366      2.3390992176232
14.9                 2.3390988947366      2.3390992439554
14.95                2.3390988947366      2.339099272399
15                   2.3390988947366      2.3390993031214
15.05                2.3390988947366      2.3390993363037
15.1                 2.3390988947366      2.3390993721431
15.15                2.3390988947366      2.3390994108544
15.2                 2.3390988947366      2.3390994526727
15.25                2.3390988947366      2.3390994978562
15.3                 2.3390988947366      2.3390995466909
15.35                2.3390988947366      2.3390995994966
15.4                 2.3390988947366      2.339099656635
15.45                2.3390988947366      2.3390997185222
15.5                 2.3390988947366      2.3390997856464
15.55                2.3390988947366      2.3390998585946
15.6                 2.3390988947366      2.3390999380926
15.65                2.3390988947366      2.3391000250651
15.7                 2.3390988947366      2.339100120728
15.75                2.3390988947366      2.3391002270535
15.8                 2.3390988947366      2.339100346058
15.85                2.3390988947366      2.3391004791402
15.9                 2.3390988947366      2.3391006279361
15.95                2.3390988947366      2.3391007943463
16                   2.3390988947366      2.339100980569
16.05                2.3390988947366      2.3391011891417
16.1                 2.3390988947366      2.3391014229903
16.15                2.3390988947366      2.3391016854874
16.2                 2.3390988947366      2.3391019805229
16.25                2.3390988947366      2.3391023125877
16.3                 2.3390988947366      2.3391026868742
16.35                2.3390988947366      2.3391031093987
16.4                 2.3390988947366      2.3391035871512
16.45                2.3390988947366      2.3391041282847
16.5                 2.3390988947366      2.3391047423682
16.55                2.3390988947366      2.3391054407575
16.6                 2.3390988947366      2.3391062372355
16.65                2.3390988947366      2.3391071493632
16.7                 2.3390988947366      2.3391082019912
16.75                2.3390988947366      2.3391094059015
16.8                 2.3390988947366      2.3391107640536
16.85                2.3390988947366      2.3391122986776
16.9                 2.3390988947366      2.3391140336539
16.95                2.3390988947366      2.3391159954622
17                   2.3390988947366      2.339118213832
17.05                2.3390988947366      2.339120722298
17.1                 2.3390988947366      2.3391235587574
17.15                2.3390988947366      2.3391267660818
17.2                 2.3390988947366      2.3391303928284
17.25                2.3390988947366      2.3391344941246
17.3                 2.3390988947366      2.3391391328953
17.35                2.3390988947366      2.3391443818505
17.4                 2.3390988947366      2.3391503273276
17.45                2.3390988947366      2.3391570778599
17.5                 2.3390988947366      2.3391647850791
17.55                2.3390988947366      2.3391734664818
17.6                 2.3390988947366      2.3391830776025
17.65                2.3390988947366      2.3391937005447
17.7                 2.3390988947366      2.3392054133322
17.75                2.3390988947366      2.3392182920043
17.8                 2.3390988947366      2.3392324104434
17.85                2.3390988947366      2.339247839296
17.9                 2.3390988947366      2.3392646444966
17.95                2.3390988947366      2.3392828856494
18                   2.3390988947366      2.3393026144827
18.05                2.3390988947366      2.3393238736313
18.1                 2.3390988947366      2.3393466960895
18.15                2.3390988947366      2.3393711058092
18.2                 2.3390988947366      2.3393971200897
18.25                2.3390988947366      2.3394247546289
18.3                 2.3390988947366      2.3394540324064
18.35                2.3390988947366      2.3394849979571
18.4                 2.3390988947366      2.3395177391291
18.45                2.3390988947366      2.339552419166
18.5                 2.3390988947366      2.3395893230419
18.55                2.3390988947366      2.3396290073208
18.6                 2.3390988947366      2.3396719684802
18.65                2.3390988947366      2.3397184333573
18.7                 2.3390988947366      2.3397686559968
18.75                2.3390988947366      2.3398229168197
18.8                 2.3390988947366      2.3398815228745
18.85                2.3390988947366      2.3399448087307
18.9                 2.3390988947366      2.3400131378132
18.95                2.3390988947366      2.340086904078
19                   2.3390988947366      2.3401665339858
19.05                2.3390988947366      2.3402524887484
19.1                 2.3390988947366      2.3403452668436
19.15                2.3390988947366      2.3404454067959
19.2                 2.3390988947366      2.3405534902344
19.25                2.3390988947366      2.3406701452373
19.3                 2.3390988947366      2.3407960499872
19.35                2.3390988947366      2.3409319367598
19.4                 2.3390988947366      2.3410785962841
19.45                2.3390988947366      2.3412368825204
19.5                 2.3390988947366      2.341407717917
19.55                2.3390988947366      2.3415920992347
19.6                 2.3390988947366      2.3417911040548
19.65                2.3390988947366      2.3420058981439
19.7                 2.3390988947366      2.342237743917
19.75                2.3390988947366      2.3424880103606
19.8                 2.3390988947366      2.3427581849459
19.85                2.3390988947366      2.3430498883269
19.9                 2.3390988947366      2.3433648930194
19.95                2.3390988947366      2.3437051478659
20                   2.3390988947366      2.3440728110319
20.05                2.3390988947366      2.3444702957067
20.1                 2.3390988947366      2.3449003348847
20.15                2.3390988947366      2.3453660749819
20.2                 2.3390988947366      2.3458712132553
20.25                2.3390988947366      2.3464202020627
20.3                 2.3390988947366      2.347018555553
20.35                2.3390988947366      2.3476733140446
20.4                 2.3390988947366      2.3483937524531
20.45                2.3390988947366      2.3491947954457
20.5                 2.3390988947366      2.35009155397
20.55                2.3390988947366      2.3510944207562
20.6                 2.3390988947366      2.3522156238381
20.65                2.3390988947366      2.3534694055071
20.7                 2.3390988947366      2.3548722562249
20.75                2.3390988947366      2.3564431978174
20.8                 2.3390988947366      2.3582041130002
20.85                2.3390988947366      2.360180113978
20.9                 2.3390988947366      2.3623999275544
20.95                2.3390988947366      2.3648962359278
21.002630398234      2.3390988947366      2.3678663999099
21.058029574601      2.3390988947366      2.3714293550622
21.116343188881      2.3390988947366      2.375741573659
21.177724563722      2.3390988947366      2.3810116984803
21.242335087763      2.3390988947366      2.3875228010086
21.310344639971      2.3390988947366      2.3956702407135
21.3819320363        2.3390988947366      2.4060499579442
21.457285499847      2.3390988947366      2.4194600016262
21.536603155744      2.3390988947366      2.4364548524998
21.620093552081      2.3390988947366      2.4582746945852
21.707976208241      2.3390988947366      2.4865944440029
21.800482192072      2.3390988947366      2.5237523588528
21.897854727434      2.3390988947366      2.57306502802
22.000349833698      2.3390988947366      2.6392979434964
22.108236998893      2.3390988947366      2.7293876408892
22.221799888265      2.3390988947366      2.8535901790564
22.34133709011       2.3390988947366      3.0266587631057
22.467162900849      2.3390988947366      3.2814336249725
22.599608151396      2.3390988947366      3.5417719656227
22.739021077007      2.3390988947366      4.9969196982087
22.885768232885      2.3390988947366      2.3466937704156
