level,label,wavelength_nm,existing_real,existing_imag,independent_real,independent_imag,absolute_complex_error
pathway,C_m1_n1_l2,1734.0,-1.7228660328916083,0.08102614043367637,-1.722866032890754,0.08102614043365497,8.546955787063501e-13
pathway,C_m1_n1_l2,1735.0,-1.7104125211593655,0.07980089274822712,-1.710412521158514,0.07980089274820588,8.518057393649094e-13
pathway,C_m1_n1_l2,1736.0,-1.6981642702164579,0.07860822849373719,-1.698164270215609,0.07860822849371604,8.491399566218947e-13
pathway,C_m1_n1_l2,1737.0,-1.6861157761492058,0.07744689575588735,-1.6861157761483612,0.07744689575586633,8.449193072704925e-13
pathway,C_m1_n1_l2,1738.0,-1.6742617440341763,0.07631570571869888,-1.6742617440333343,0.07631570571867798,8.422524911274997e-13
pathway,C_m1_n1_l2,1739.0,-1.6625970776204053,0.07521352873594678,-1.6625970776195667,0.07521352873592609,8.389176915006455e-13
pathway,C_m1_n1_l2,1740.0,-1.651116869637411,0.07413929069276932,-1.6511168696365752,0.07413929069274873,8.360295941493742e-13
pathway,C_m1_n1_l2,1741.0,-1.6398163926840374,0.07309196963274533,-1.6398163926832043,0.0730919696327248,8.333645000768239e-13
pathway,C_m1_n1_l2,1742.0,-1.628691090657126,0.07207059262811324,-1.6286910906562966,0.07207059262809287,8.295867872750244e-13
pathway,C_m1_n1_l2,1743.0,-1.6177365706821298,0.07107423287290707,-1.6177365706813027,0.07107423287288692,8.273615749513652e-13
pathway,C_m1_n1_l2,1744.0,-1.606948595511015,0.0701020069806995,-1.606948595510192,0.07010200698067941,8.231426282732324e-13
pathway,C_m1_n1_l2,1745.0,-1.5963230763553988,0.0691530724703294,-1.5963230763545782,0.06915307247030944,8.209194604125101e-13
pathway,C_m1_n1_l2,1746.0,-1.5858560661255015,0.06822662542452693,-1.5858560661246837,0.06822662542450707,8.180313724946087e-13
pathway,C_m1_n1_l2,1747.0,-1.5755437530477072,0.0673218983077079,-1.575543753046892,0.06732189830768819,8.15364256826644e-13
pathway,C_m1_n1_l2,1748.0,-1.5653824546356867,0.06643815793045127,-1.5653824546348756,0.06643815793043165,8.113662735620223e-13
pathway,C_m1_n1_l2,1749.0,-1.5553686119918881,0.0655747035492712,-1.5553686119910792,0.06557470354925175,8.091421236133261e-13
pathway,C_m1_n1_l2,1750.0,-1.5454987844179593,0.06473086509130178,-1.5454987844171528,0.06473086509128242,8.066983377596231e-13
pathway,C_m1_n1_l2,1751.0,-1.5357696443143194,0.06390600149440993,-1.5357696443135154,0.06390600149439064,8.042548853980393e-13
pathway,C_m1_n1_l2,1752.0,-1.5261779723504927,0.06309949915406877,-1.5261779723496929,0.06309949915404962,8.000339238792027e-13
pathway,C_m1_n1_l2,1753.0,-1.5167206528891821,0.062310770469056656,-1.5167206528883848,0.06231077046903765,7.975886497175189e-13
pathway,C_m1_n1_l2,1754.0,-1.5073946696482878,0.06153925247871659,-1.5073946696474925,0.061539252478697695,7.955881727032683e-13
pathway,C_m1_n1_l2,1755.0,-1.4981971015862652,0.06078440558511716,-1.4981971015854727,0.06078440558509837,7.92699935901031e-13
pathway,C_m1_n1_l2,1756.0,-1.489125118997152,0.060045712353998665,-1.489125118996363,0.06004571235398,7.891452608576489e-13
pathway,C_m1_n1_l2,1757.0,-1.4801759798026115,0.05932267638889002,-1.4801759798018246,0.05932267638887142,7.871459415244725e-13
pathway,C_m1_n1_l2,1758.0,-1.4713470260292498,0.058614821273237784,-1.4713470260284658,0.05861482127321933,7.842567279232482e-13
pathway,C_m1_n1_l2,1759.0,-1.4626356804602014,0.05792168957579323,-1.4626356804594203,0.05792168957577491,7.813676846755907e-13
pathway,C_m1_n1_l2,1760.0,-1.45403944345079,0.05724284191488704,-1.4540394434500103,0.0572428419148688,7.798118489229533e-13
pathway,C_m1_n1_l2,1761.0,-1.4455558898987086,0.056577856077557144,-1.4455558898979328,0.056577856077538985,7.76036338067549e-13
pathway,C_m1_n1_l2,1762.0,-1.4371826663598757,0.05592632618981354,-1.4371826663591023,0.05592632618979553,7.735909499775707e-13
pathway,C_m1_n1_l2,1763.0,-1.4289174883015994,0.055287861934603444,-1.428917488300828,0.05528786193458553,7.715909915368101e-13
pathway,C_m1_n1_l2,1764.0,-1.4207581374853595,0.05466208781430679,-1.420758137484591,0.05466208781428897,7.687029348520438e-13
pathway,C_m1_n1_l2,1765.0,-1.412702459471935,0.05404864245482932,-1.4127024594711695,0.05404864245481161,7.658145583301187e-13
pathway,C_m1_n1_l2,1766.0,-1.404748361242072,0.05344717794857581,-1.4047483612413088,0.05344717794855819,7.633706356441541e-13
pathway,C_m1_n1_l2,1767.0,-1.396893808926376,0.05285735923379246,-1.3968938089256155,0.052857359233774937,7.607045689338316e-13
pathway,C_m1_n1_l2,1768.0,-1.389136825638476,0.05227886350794873,-1.389136825637717,0.05227886350793128,7.591489121040235e-13
pathway,C_m1_n1_l2,1769.0,-1.3814754894058714,0.05171137967299653,-1.3814754894051153,0.0517113796729792,7.562603855844597e-13
pathway,C_m1_n1_l2,1770.0,-1.3739079311932678,0.05115460781050397,-1.373907931192514,0.05115460781048674,7.54038298139606e-13
pathway,C_m1_n1_l2,1771.0,-1.3664323330134507,0.050608258684798776,-1.3664323330127,0.050608258684781623,7.509287412490798e-13
pathway,C_m1_n1_l2,1772.0,-1.3590469261211633,0.05007205327239506,-1.3590469261204141,0.05007205327237801,7.493726180931936e-13
pathway,C_m1_n1_l2,1773.0,-1.3517499892855962,0.04954572231608972,-1.35174998928485,0.04954572231607278,7.464841030005056e-13
pathway,C_m1_n1_l2,1774.0,-1.344539847137473,0.0490290059022339,-1.3445398471367285,0.049029005902217086,7.447053742911892e-13
pathway,C_m1_n1_l2,1775.0,-1.3374148685868918,0.04852165305978434,-1.3374148685861504,0.0485216530597676,7.41595975594768e-13
pathway,C_m1_n1_l2,1776.0,-1.3303734653083332,0.04802342137983442,-1.3303734653075934,0.04802342137981773,7.400408065347256e-13
pathway,C_m1_n1_l2,1777.0,-1.323414090289438,0.047534076654414344,-1.3234140902887017,0.04753407665439778,7.364861811081902e-13
pathway,C_m1_n1_l2,1778.0,-1.3165352364404128,0.0470533925334316,-1.3165352364396783,0.04705339253341512,7.347084021989373e-13
pathway,C_m1_n1_l2,1779.0,-1.3097354352609858,0.04658115019869324,-1.309735435260253,0.046581150198676834,7.329307811183901e-13
pathway,C_m1_n1_l2,1780.0,-1.3030132555621574,0.046117138054028325,-1.3030132555614273,0.04611713805401202,7.302647400678066e-13
pathway,C_m1_n1_l2,1781.0,-1.296367302240024,0.04566115143058762,-1.296367302239296,0.045661151430571416,7.280425255631221e-13
pathway,C_m1_n1_l2,1782.0,-1.2897962150991873,0.04521299230646021,-1.2897962150984619,0.04521299230644407,7.255992500705791e-13
pathway,C_m1_n1_l2,1783.0,-1.28329866772335,0.0447724690398011,-1.2832986677226261,0.044772469039785066,7.240430105545453e-13
pathway,C_m1_n1_l2,1784.0,-1.2768733663908505,0.04433939611471518,-1.2768733663901293,0.04433939611469921,7.213775921507958e-13
pathway,C_m1_n1_l2,1785.0,-1.2705190490330451,0.04391359389919259,-1.2705190490323266,0.04391359389917669,7.187121738969043e-13
pathway,C_m1_n1_l2,1786.0,-1.2642344842334825,0.043494888414431464,-1.2642344842327662,0.0434948884144157,7.164893597381212e-13
pathway,C_m1_n1_l2,1787.0,-1.2580184702660067,0.043083111114928824,-1.2580184702652926,0.043083111114913114,7.142682298651196e-13
pathway,C_m1_n1_l2,1788.0,-1.251869834169986,0.0426780986787566,-1.251869834169274,0.042678098678740964,7.122686338074039e-13
pathway,C_m1_n1_l2,1789.0,-1.2457874308609551,0.04227969280747635,-1.245787430860245,0.04227969280746084,7.102679770112534e-13
pathway,C_m1_n1_l2,1790.0,-1.2397701422750667,0.04188774003517902,-1.239770142274359,0.04188774003516357,7.078247051415608e-13
pathway,C_m1_n1_l2,1791.0,-1.2338168765458442,0.04150209154616854,-1.2338168765451378,0.04150209154615317,7.064910907272483e-13
pathway,C_m1_n1_l2,1792.0,-1.2279265672117494,0.041122603000834305,-1.227926567211046,0.04112260300081899,7.036039864164677e-13
pathway,C_m1_n1_l2,1793.0,-1.2220981724532387,0.04074913436928762,-1.2220981724525377,0.0407491343692724,7.011601119950066e-13
pathway,C_m1_n1_l2,1794.0,-1.2163306743579707,0.040381549772360345,-1.2163306743572715,0.040381549772345225,6.993819170770151e-13
pathway,C_m1_n1_l2,1795.0,-1.210623078212955,0.04001971732958812,-1.2106230782122578,0.04001971732957306,6.973826328549458e-13
pathway,C_m1_n1_l2,1796.0,-1.2049744118224635,0.03966350901382284,-1.2049744118217685,0.039663509013807864,6.951609074940287e-13
pathway,C_m1_n1_l2,1797.0,-1.199383724850578,0.03931280051213894,-1.1993837248498844,0.039312800512124026,6.938276045959768e-13
pathway,C_m1_n1_l2,1798.0,-1.1938500881873353,0.03896747109271789,-1.1938500881866445,0.03896747109270305,6.909402002058121e-13
pathway,C_m1_n1_l2,1799.0,-1.1883725933374691,0.0386274034774137,-1.18837259333678,0.03862740347739895,6.893843112340901e-13
pathway,C_m1_n1_l2,1800.0,-1.1829503518307591,0.03829248371971686,-1.1829503518300724,0.03829248371970219,6.869405987492108e-13
pathway,C_m1_n1_l2,1801.0,-1.1775824946531188,0.03796260108785324,-1.1775824946524338,0.03796260108783863,6.851633138431658e-13
pathway,C_m1_n1_l2,1802.0,-1.1722681716975365,0.03763764795276652,-1.1722681716968535,0.03763764795275199,6.831637402162408e-13
pathway,C_m1_n1_l2,1803.0,-1.1670065512340497,0.03731751968074823,-1.1670065512333687,0.03731751968073374,6.811649053321852e-13
pathway,C_m1_n1_l2,1804.0,-1.1617968193979755,0.037002114530491334,-1.1617968193972967,0.03700211453047693,6.789431914893799e-13
pathway,C_m1_n1_l2,1805.0,-1.1566381796956386,0.03669133355435649,-1.1566381796949619,0.03669133355434217,6.769434744588785e-13
pathway,C_m1_n1_l2,1806.0,-1.1515298525268987,0.03638508050365089,-1.1515298525262225,0.03638508050363662,6.76276462993887e-13
pathway,C_m1_n1_l2,1807.0,-1.1464710747237994,0.03608326173773095,-1.1464710747231261,0.03608326173771676,6.73388769082762e-13
pathway,C_m1_n1_l2,1808.0,-1.1414610991046836,0.035785786136749646,-1.1414610991040124,0.03578578613673552,6.713894957104989e-13
pathway,C_m1_n1_l2,1809.0,-1.136499194043163,0.03549256501787876,-1.1364991940424938,0.0354925650178647,6.693900771940294e-13
pathway,C_m1_n1_l2,1810.0,-1.1315846430513596,0.03520351205484628,-1.1315846430506917,0.03520351205483227,6.680570836305487e-13
pathway,C_m1_n1_l2,1811.0,-1.1267167443768604,0.034918543200636754,-1.1267167443761945,0.03491854320062282,6.660575218936049e-13
pathway,C_m1_n1_l2,1812.0,-1.121894810612832,0.034637576613209584,-1.1218948106121687,0.03463757661319574,6.633916835854599e-13
pathway,C_m1_n1_l2,1813.0,-1.1171181683208098,0.034360532584099816,-1.117118168320148,0.03436053258408601,6.61836985820233e-13
pathway,C_m1_n1_l2,1814.0,-1.1123861576656515,0.03408733346977078,-1.1123861576649914,0.03408733346975707,6.602809882863612e-13
pathway,C_m1_n1_l2,1815.0,-1.1076981320622088,0.03381790362559687,-1.107698132061551,0.03381790362558321,6.57838015674219e-13
pathway,C_m1_n1_l2,1816.0,-1.103053457833249,0.0335521693423573,-1.1030534578325928,0.03355216934234373,6.562821677733019e-13
pathway,C_m1_n1_l2,1817.0,-1.0984515138782196,0.033290058785133234,-1.0984515138775652,0.033290058785119696,6.545054733383675e-13
pathway,C_m1_n1_l2,1818.0,-1.0938916913524483,0.03303150193450029,-1.093891691351796,0.03303150193448682,6.525060647877e-13
pathway,C_m1_n1_l2,1819.0,-1.089373393356365,0.032776430529917217,-1.0893733933557141,0.03277643052990381,6.509507953721646e-13
pathway,C_m1_n1_l2,1820.0,-1.084896034634408,0.03252477801521638,-1.0848960346337584,0.032524778015203044,6.498393804522507e-13
pathway,C_m1_n1_l2,1821.0,-1.0804590412832304,0.0322764794861046,-1.0804590412825819,0.032276479486091324,6.487281108172404e-13
pathway,C_m1_n1_l2,1822.0,-1.0760618504688753,0.03203147163958878,-1.0760618504682293,0.03203147163957555,6.460631395686468e-13
pathway,C_m1_n1_l2,1823.0,-1.071703910152598,0.031789692725244435,-1.0717039101519539,0.03178969272523128,6.442857353559969e-13
pathway,C_m1_n1_l2,1824.0,-1.0673846788250054,0.03155108249824937,-1.067384678824363,0.031551082498236294,6.42508191548547e-13
pathway,C_m1_n1_l2,1825.0,-1.0631036252482398,0.03131558217410834,-1.0631036252475992,0.0313155821740953,6.407313553056025e-13
pathway,C_m1_n1_l2,1826.0,-1.0588602282058834,0.031083134384997893,-1.0588602282052446,0.031083134384984917,6.389540960301892e-13
pathway,C_m1_n1_l2,1827.0,-1.0546539762603466,0.03085368313766447,-1.0546539762597096,0.03085368313765155,6.371769785067143e-13
pathway,C_m1_n1_l2,1828.0,-1.0504843675174411,0.03062717377281139,-1.050484367516806,0.030627173772798534,6.351776517831091e-13
pathway,C_m1_n1_l2,1829.0,-1.0463509093979118,0.030403552925913912,-1.0463509093972783,0.030403552925901106,6.336226751232533e-13
pathway,C_m1_n1_l2,1830.0,-1.0422531184156643,0.030182768489404044,-1.0422531184150323,0.030182768489391297,6.320674889394582e-13
pathway,C_m1_n1_l2,1831.0,-1.0381905199624666,0.029964769576169534,-1.0381905199618358,0.029964769576156836,6.309565126986495e-13
pathway,C_m1_n1_l2,1832.0,-1.0341626480989001,0.029749506484314327,-1.0341626480982713,0.029749506484301705,6.289569809151682e-13
pathway,C_m1_n1_l2,1833.0,-1.0301690453513375,0.02953693066312944,-1.0301690453507104,0.029536930663116887,6.271795902159912e-13
pathway,C_m1_n1_l2,1834.0,-1.0262092625147463,0.02932699468022657,-1.0262092625141208,0.029326994680214054,6.25624894945133e-13
pathway,C_m1_n1_l2,1835.0,-1.0222828584611248,0.029119652189788185,-1.0222828584605008,0.029119652189775736,6.240695066768519e-13
pathway,C_m1_n1_l2,1836.0,-1.0183893999533664,0.028914857901889815,-1.018389399952744,0.028914857901877422,6.225143968888263e-13
pathway,C_m1_n1_l2,1837.0,-1.0145284614643901,0.028712567552853504,-1.0145284614637697,0.028712567552841153,6.205155626616171e-13
pathway,C_m1_n1_l2,1838.0,-1.0106996250013316,0.028512737876590498,-1.0106996250007128,0.02851273787657819,6.189607297563337e-13
pathway,C_m1_n1_l2,1839.0,-1.0069024799346609,0.028315326576897087,-1.0069024799340431,0.028315326576884844,6.178494168864186e-13
pathway,C_m1_n1_l2,1840.0,-1.0031366228320364,0.028120292300665126,-1.0031366228314214,0.02812029230065294,6.151842360929925e-13
pathway,C_m1_n1_l2,1841.0,-0.99940165729675,0.02792759461197274,-0.9994016572961355,0.02792759461196061,6.146281356017823e-13
pathway,C_m1_n1_l2,1842.0,-0.9956971938106145,0.02773719396702222,-0.9956971938100017,0.027737193967010135,6.129622354235257e-13
pathway,C_m1_n1_l2,1843.0,-0.9920228495811446,0.02754905168989202,-0.9920228495805332,0.02754905168987997,6.115185420436834e-13
pathway,C_m1_n1_l2,1844.0,-0.9883782483928955,0.02736312994907315,-0.988378248392285,0.027363129949061173,6.10518102018999e-13
pathway,C_m1_n1_l2,1845.0,-0.9847630204628186,0.027179391734759795,-0.9847630204622105,0.02717939173474787,6.081860614465728e-13
pathway,C_m1_n1_l2,1846.0,-0.9811768022995226,0.026997800836866703,-0.9811768022989164,0.026997800836854817,6.064092978167753e-13
pathway,C_m1_n1_l2,1847.0,-0.9776192365662852,0.02681832182374548,-0.9776192365656798,0.026818321823733643,6.055203387638211e-13
pathway,C_m1_n1_l2,1848.0,-0.9740899719477265,0.026640920021575108,-0.9740899719471232,0.026640920021563336,6.034100299541509e-13
pathway,C_m1_n1_l2,1849.0,-0.9705886630200201,0.026465561494401355,-0.9705886630194185,0.026465561494389632,6.017440649824333e-13
pathway,C_m1_n1_l2,1850.0,-0.9671149701245119,0.026292213024800976,-0.9671149701239118,0.026292213024789297,6.001891692320439e-13
pathway,V_m1_n1_l1,400.0,-4.897204113803341,-0.021580588294852193,-4.897204113798332,-0.021580588294829083,5.0093795945384305e-12
pathway,V_m1_n1_l1,401.0,-4.939053829910576,-0.021867954241054435,-4.939053829905524,-0.02186795424103099,5.052013259502017e-12
pathway,V_m1_n1_l1,402.0,-4.981238427985914,-0.022159046380680638,-4.981238427980814,-0.02215904638065687,5.099975876085684e-12
pathway,V_m1_n1_l1,403.0,-5.023760892598154,-0.02245391546196626,-5.023760892593011,-0.022453915461942156,5.1426095312669014e-12
pathway,V_m1_n1_l1,404.0,-5.066624241544476,-0.022752613007586193,-5.066624241539288,-0.022752613007561758,5.187907695589142e-12
pathway,V_m1_n1_l1,405.0,-5.109831526306201,-0.023055191328231094,-5.109831526300966,-0.02305519132820632,5.234982232458994e-12
pathway,V_m1_n1_l1,406.0,-5.153385832512065,-0.023361703536456255,-5.153385832506783,-0.023361703536431137,5.282056788451607e-12
pathway,V_m1_n1_l1,407.0,-5.197290280409158,-0.0236722035608096,-5.197290280403829,-0.023672203560784116,5.329131446654644e-12
pathway,V_m1_n1_l1,408.0,-5.24154802534162,-0.023986746160244807,-5.241548025336243,-0.023986746160218984,5.377094159962759e-12
pathway,V_m1_n1_l1,409.0,-5.286162258237335,-0.024305386938826737,-5.286162258231909,-0.024305386938800556,5.425945127274125e-12
pathway,V_m1_n1_l1,410.0,-5.3311362061026575,-0.024628182360734968,-5.3311362060971845,-0.024628182360708416,5.473019828657849e-12
pathway,V_m1_n1_l1,411.0,-5.37647313252548,-0.024955189765573253,-5.376473132519961,-0.024955189765546327,5.519206382841703e-12
pathway,V_m1_n1_l1,412.0,-5.422176338186651,-0.0252864673839912,-5.422176338181082,-0.025286467383963916,5.568945527012374e-12
pathway,V_m1_n1_l1,413.0,-5.468249161380018,-0.025622074353626137,-5.468249161374398,-0.02562207435359847,5.6195729606861595e-12
pathway,V_m1_n1_l1,414.0,-5.514694978541227,-0.02596207073537172,-5.514694978535556,-0.025962070735343658,5.671088633686672e-12
pathway,V_m1_n1_l1,415.0,-5.561517204785423,-0.026306517529981952,-5.561517204779702,-0.02630651752995349,5.720828009823168e-12
pathway,V_m1_n1_l1,416.0,-5.608719294454082,-0.026655476695017437,-5.608719294448313,-0.0266554766949886,5.769679084058189e-12
pathway,V_m1_n1_l1,417.0,-5.6563047416711285,-0.027009011162142774,-5.656304741665307,-0.027009011162113513,5.821194906893493e-12
pathway,V_m1_n1_l1,418.0,-5.7042770809084935,-0.0273671848547825,-5.70427708090262,-0.02736718485475285,5.873598726202678e-12
pathway,V_m1_n1_l1,419.0,-5.7526398875613785,-0.027730062706145038,-5.752639887555453,-0.027730062706114965,5.925114557115979e-12
pathway,V_m1_n1_l1,420.0,-5.801396778533332,-0.028097710677622182,-5.801396778527353,-0.028097710677591703,5.97840663770431e-12
pathway,V_m1_n1_l1,421.0,-5.850551412831401,-0.028470195777574165,-5.850551412825369,-0.028470195777543235,6.032587119165914e-12
pathway,V_m1_n1_l1,422.0,-5.900107492171539,-0.028847586080508556,-5.900107492165453,-0.02884758608047721,6.08676742682966e-12
pathway,V_m1_n1_l1,423.0,-5.950068761594447,-0.02922995074666319,-5.950068761588309,-0.0292299507466314,6.1382833816745425e-12
pathway,V_m1_n1_l1,424.0,-6.000439010092124,-0.029617360042001852,-6.00043901008593,-0.02961736004196962,6.193351989114752e-12
pathway,V_m1_n1_l1,425.0,-6.051222071245292,-0.03000988535863378,-6.051222071239044,-0.03000988535860111,6.248420582246232e-12
pathway,V_m1_n1_l1,426.0,-6.102421823871917,-0.030407599235666005,-6.102421823865616,-0.03040759923563287,6.300824826339796e-12
pathway,V_m1_n1_l1,427.0,-6.154042192687107,-0.03081057538049986,-6.154042192680745,-0.030810575380466252,6.3621107912704454e-12
pathway,V_m1_n1_l1,428.0,-6.206087148974536,-0.031218888690581998,-6.206087148968118,-0.03121888869054792,6.4180677275329674e-12
pathway,V_m1_n1_l1,429.0,-6.258560711269732,-0.03163261527562105,-6.25856071126326,-0.03163261527558651,6.4722483183059386e-12
pathway,V_m1_n1_l1,430.0,-6.311466946055377,-0.032051832480281095,-6.311466946048849,-0.03205183248024607,6.5282053568044445e-12
pathway,V_m1_n1_l1,431.0,-6.364809968468917,-0.032476618907363974,-6.364809968462331,-0.03247661890732846,6.5859387315803476e-12
pathway,V_m1_n1_l1,432.0,-6.418593943022749,-0.03290705444149204,-6.418593943016103,-0.03290705444145605,6.646336569553818e-12
pathway,V_m1_n1_l1,433.0,-6.472823084337228,-0.033343220273303824,-6.472823084330523,-0.03334322027326732,6.7049582692291045e-12
pathway,V_m1_n1_l1,434.0,-6.527501657886728,-0.03378519892417513,-6.527501657879966,-0.033785198924138116,6.762691771441732e-12
pathway,V_m1_n1_l1,435.0,-6.582633980759127,-0.03423307427147873,-6.5826339807523,-0.0342330742714412,6.826642510265555e-12
pathway,V_m1_n1_l1,436.0,-6.638224422428856,-0.03468693157439592,-6.638224422421971,-0.03468693157435786,6.884376137575694e-12
pathway,V_m1_n1_l1,437.0,-6.694277405543985,-0.035146857500293525,-6.694277405537036,-0.035146857500254924,6.948327001243943e-12
pathway,V_m1_n1_l1,438.0,-6.750797406727405,-0.03561294015168062,-6.750797406720397,-0.03561294015164148,7.007837047020879e-12
pathway,V_m1_n1_l1,439.0,-6.807788957392678,-0.03608526909375956,-6.807788957385607,-0.03608526909371989,7.071787843293962e-12
pathway,V_m1_n1_l1,440.0,-6.865256644574603,-0.03656393538258593,-6.865256644567472,-0.03656393538254569,7.131298056791645e-12
pathway,V_m1_n1_l1,441.0,-6.923205111775029,-0.03704903159385294,-6.923205111767832,-0.03704903159381215,7.197025348150717e-12
pathway,V_m1_n1_l1,442.0,-6.981639059824066,-0.03754065185231596,-6.981639059816805,-0.037540651852274606,7.260976355615944e-12
pathway,V_m1_n1_l1,443.0,-7.040563247757189,-0.03803889186187368,-7.040563247749864,-0.03803889186183172,7.324927606841344e-12
pathway,V_m1_n1_l1,444.0,-7.0999824937084295,-0.03854384893632188,-7.099982493701041,-0.038543848936279344,7.388878705926371e-12
pathway,V_m1_n1_l1,445.0,-7.159901675820107,-0.03905562203079806,-7.159901675812653,-0.03905562203075491,7.454606338707003e-12
pathway,V_m1_n1_l1,446.0,-7.220325733169405,-0.039574311773933155,-7.220325733161884,-0.03957431177388941,7.521222061259343e-12
pathway,V_m1_n1_l1,447.0,-7.281259666712167,-0.040100020500729944,-7.281259666704578,-0.04010002050068557,7.588726155687446e-12
pathway,V_m1_n1_l1,448.0,-7.342708540244315,-0.04063285228618575,-7.342708540236659,-0.04063285228614075,7.65623025750034e-12
pathway,V_m1_n1_l1,449.0,-7.404677481381256,-0.04117291297967912,-7.4046774813735325,-0.041172912979633505,7.723734243533255e-12
pathway,V_m1_n1_l1,450.0,-7.4671716825556524,-0.041720310240140425,-7.467171682547856,-0.04172031024009418,7.796567335617952e-12
pathway,V_m1_n1_l1,451.0,-7.530196402033982,-0.042275153572025936,-7.5301964020261165,-0.042275153571979016,7.865848030430455e-12
pathway,V_m1_n1_l1,452.0,-7.59375696495234,-0.0428375543621175,-7.593756964944407,-0.04283755436206995,7.933352159286699e-12
pathway,V_m1_n1_l1,453.0,-7.657858764371828,-0.04340762591716836,-7.657858764363827,-0.04340762591712012,8.000856629126915e-12
pathway,V_m1_n1_l1,454.0,-7.722507262354051,-0.04398548350241781,-7.722507262345977,-0.04398548350236888,8.07369008136659e-12
pathway,V_m1_n1_l1,455.0,-7.787707991057075,-0.04457124438099738,-7.7877079910489275,-0.044571244380947776,8.147411660776709e-12
pathway,V_m1_n1_l1,456.0,-7.853466553852437,-0.04516502785425237,-7.853466553844218,-0.045165027854202046,8.219357135478603e-12
pathway,V_m1_n1_l1,457.0,-7.919788626463535,-0.045766955303002274,-7.919788626455243,-0.045766955302951266,8.292190610147743e-12
pathway,V_m1_n1_l1,458.0,-7.986679958125992,-0.04637715022976598,-7.986679958117623,-0.04637715022971424,8.369465199196128e-12
pathway,V_m1_n1_l1,459.0,-8.05414637277043,-0.04699573830197669,-8.054146372761988,-0.046995738301924224,8.443187064857411e-12
pathway,V_m1_n1_l1,460.0,-8.122193770228192,-0.0476228473962132,-8.122193770219674,-0.04762284739615996,8.51779740328097e-12
pathway,V_m1_n1_l1,461.0,-8.190828127460524,-0.048258607643475254,-8.19082812745193,-0.04825860764342126,8.594183987112537e-12
pathway,V_m1_n1_l1,462.0,-8.260055499811752,-0.04890315147553048,-8.260055499803082,-0.04890315147547569,8.670570842820055e-12
pathway,V_m1_n1_l1,463.0,-8.329882022286995,-0.049556613672361825,-8.329882022278246,-0.04955661367230629,8.748733678439749e-12
pathway,V_m1_n1_l1,464.0,-8.400313910855026,-0.05021913141074637,-8.400313910846206,-0.05021913141069006,8.819791459591116e-12
pathway,V_m1_n1_l1,465.0,-8.471357463776805,-0.05089084431399445,-8.471357463767898,-0.05089084431393734,8.906836313138983e-12
pathway,V_m1_n1_l1,466.0,-8.543019062960257,-0.0515718945028826,-8.543019062951268,-0.05157189450282467,8.988552258287848e-12
pathway,V_m1_n1_l1,467.0,-8.615305175342076,-0.05226242664781183,-8.615305175333011,-0.052262426647753074,9.064939388688945e-12
pathway,V_m1_n1_l1,468.0,-8.688222354296927,-0.05296258802222498,-8.688222354287783,-0.05296258802216538,9.144879215097698e-12
pathway,V_m1_n1_l1,469.0,-8.761777241074881,-0.05367252855731843,-8.761777241065653,-0.05367252855725796,9.22837191735209e-12
pathway,V_m1_n1_l1,470.0,-8.835976566267698,-0.054392400898083657,-8.835976566258386,-0.054392400898022296,9.311864722645354e-12
pathway,V_m1_n1_l1,471.0,-8.910827151304591,-0.05512236046071488,-8.910827151295194,-0.05512236046065267,9.397133582369872e-12
pathway,V_m1_n1_l1,472.0,-8.986335909978242,-0.055862565491422225,-8.986335909968759,-0.055862565491359144,9.484178952705287e-12
pathway,V_m1_n1_l1,473.0,-9.06250985000173,-0.05661317712668851,-9.062509849992166,-0.056613177126624524,9.564119249274131e-12
pathway,V_m1_n1_l1,474.0,-9.139356074597131,-0.057374359455010134,-9.139356074587484,-0.05737435945494523,9.64761233327158e-12
pathway,V_m1_n1_l1,475.0,-9.216881784116563,-0.058146279580164766,-9.216881784106826,-0.058146279580098915,9.736434520203452e-12
pathway,V_m1_n1_l1,476.0,-9.295094277696414,-0.05892910768604816,-9.295094277686585,-0.05892910768598137,9.82880930367816e-12
pathway,V_m1_n1_l1,477.0,-9.374000954945577,-0.059723017103124484,-9.374000954935664,-0.059723017103056726,9.914079072239956e-12
pathway,V_m1_n1_l1,478.0,-9.45360931766859,-0.060528184376536676,-9.45360931765858,-0.06052818437646796,1.0010006650299058e-11
pathway,V_m1_n1_l1,479.0,-9.533926971624314,-0.06134478933592346,-9.533926971614216,-0.06134478933585373,1.0098829362055523e-11
pathway,V_m1_n1_l1,480.0,-9.61496162832127,-0.06217301516699234,-9.614961628311082,-0.062173015166921614,1.0187651993284112e-11
pathway,V_m1_n1_l1,481.0,-9.69672110685039,-0.06301304848489928,-9.696721106840114,-0.06301304848482753,1.0276474784195662e-11
pathway,V_m1_n1_l1,482.0,-9.779213335756104,-0.06386507940948606,-9.779213335745728,-0.06386507940941324,1.037595581008428e-11
pathway,V_m1_n1_l1,483.0,-9.862446354946705,-0.06472930164243057,-9.86244635493624,-0.06472930164235671,1.0464778777618004e-11
pathway,V_m1_n1_l1,484.0,-9.946428317645065,-0.06560591254636443,-9.946428317634506,-0.06560591254628949,1.0558930993311043e-11
pathway,V_m1_n1_l1,485.0,-10.031167492380552,-0.06649511322601581,-10.031167492369892,-0.06649511322593978,1.0660188570787738e-11
