x[nm]                E_5[eV]              Psi^2_5_hh1[nm^-1/2]
17.6                 1.4437721218703      1.4438568294353
17.65                1.4437721218703      1.4438490667517
17.7                 1.4437721218703      1.4438425832477
17.75                1.4437721218703      1.4438371583871
17.8                 1.4437721218703      1.4438326129061
17.85                1.4437721218703      1.4438288002583
17.9                 1.4437721218703      1.4438255998709
17.95                1.4437721218703      1.4438229118089
18                   1.4437721218703      1.443820652541
18.05                1.4437721218703      1.44381875157
18.1                 1.4437721218703      1.4438171487468
18.15                1.4437721218703      1.4438157921312
18.2                 1.4437721218703      1.4438146362895
18.25                1.4437721218703      1.4438136409494
18.3                 1.4437721218703      1.4438127699481
18.35                1.4437721218703      1.4438119904246
18.4                 1.4437721218703      1.4438112722181
18.45                1.4437721218703      1.4438105874441
18.5                 1.4437721218703      1.4438099102225
18.55                1.4437721218703      1.443809220098
18.6                 1.4437721218703      1.4438085095319
18.65                1.4437721218703      1.4438077795605
18.7                 1.4437721218703      1.4438070312484
18.75                1.4437721218703      1.4438062656873
18.8                 1.4437721218703      1.4438054839936
18.85                1.4437721218703      1.4438046873075
18.9                 1.4437721218703      1.4438038767909
18.95                1.4437721218703      1.4438030536262
19                   1.4437721218703      1.4438022190138
19.05                1.4437721218703      1.4438013741712
19.1                 1.4437721218703      1.4438005203305
19.15                1.4437721218703      1.4437996587371
19.2                 1.4437721218703      1.4437987906477
19.25                1.4437721218703      1.4437979173284
19.3                 1.4437721218703      1.443797040053
19.35                1.4437721218703      1.4437961601011
19.4                 1.4437721218703      1.443795278756
19.45                1.4437721218703      1.4437943973034
19.5                 1.4437721218703      1.4437935170288
19.55                1.4437721218703      1.4437926392161
19.6                 1.4437721218703      1.4437917651456
19.65                1.4437721218703      1.4437908960924
19.7                 1.4437721218703      1.4437900333237
19.75                1.4437721218703      1.4437891780982
19.8                 1.4437721218703      1.4437883316631
19.85                1.4437721218703      1.4437874952531
19.9                 1.4437721218703      1.443786670088
19.95                1.4437721218703      1.4437858573714
20                   1.4437721218703      1.4437850582887
20.05                1.4437721218703      1.4437842740053
20.1                 1.4437721218703      1.4437835056653
20.15                1.4437721218703      1.4437827543892
20.2                 1.4437721218703      1.4437820212728
20.25                1.4437721218703      1.4437813073855
20.3                 1.4437721218703      1.4437806137683
20.35                1.4437721218703      1.4437799414331
20.4                 1.4437721218703      1.4437792913604
20.45                1.4437721218703      1.4437786634159
20.5                 1.4437721218703      1.4437780594946
20.55                1.4437721218703      1.4437774839544
20.6                 1.4437721218703      1.4437769401169
20.65                1.4437721218703      1.4437764303394
20.7                 1.4437721218703      1.4437759561013
20.75                1.4437721218703      1.4437755180996
20.8                 1.4437721218703      1.4437751163488
20.85                1.4437721218703      1.4437747502835
20.9                 1.4437721218703      1.4437744188576
20.95                1.4437721218703      1.4437741206406
21.002630398234      1.4437721218703      1.4437738407392
21.058029574601      1.4437721218703      1.4437735813292
21.116343188881      1.4437721218703      1.4437733442105
21.177724563722      1.4437721218703      1.4437731307175
21.242335087763      1.4437721218703      1.4437729416461
21.310344639971      1.4437721218703      1.4437727772025
21.3819320363        1.4437721218703      1.4437726369825
21.457285499847      1.4437721218703      1.4437725201934
21.536603155744      1.4437721218703      1.443772425399
21.620093552081      1.4437721218703      1.4437723495024
21.707976208241      1.4437721218703      1.4437722896063
21.800482192072      1.4437721218703      1.4437722430518
21.897854727434      1.4437721218703      1.4437722074458
22.000349833698      1.4437721218703      1.4437721806777
22.108236998893      1.4437721218703      1.4437721609243
22.221799888265      1.4437721218703      1.4437721466462
22.34133709011       1.4437721218703      1.443772136577
22.467162900849      1.4437721218703      1.443772129708
22.599608151396      1.4437721218703      1.4437721252749
22.739021077007      1.4437721218703      1.4437721227527
22.885768232885      1.4437721218703      1.443772121872
